entry_id,source_dataset,source_record_id,name_raw,name_canonical,site_type_tags,evidence_mode,primary_source,corroboration_status,corroborating_sources,active_raw,start_year,end_year,decades_norm,time_basis,address_raw,lat,lon,space_basis,spatial_precision,audit_note
S3:32,S3,32,"Buddha Bar (formerly Juicy; WOW
Bar NYC Sunday party)","Buddha Bar (formerly Juicy; WOW
Bar NYC Sunday party)",[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not
digitized)",single_source,[],,,,"[""1990s""]",S3.decades_reported,150 Varick Street,,,address_only,,
S3:33,S3,33,Bum Bum Bar,Bum Bum Bar,[],scholarly_reconstruction,Various ‐ see entry,single_source,[],,1992,2018,"[""1990s"", ""2000s"", ""2010s""]",S3.decades_reported,63‐14 Roosevelt Avenue,,,address_only,,
S3:34,S3,34,Butterfly's (S.O.S.),Butterfly's (S.O.S.),[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,"[""1990s""]",S3.decades_reported,20 West 39th Street between 5th and 6th Avenues,,,address_only,,
S3:35,S3,35,Cactus Club,Cactus Club,[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not
digitized)",single_source,[],,,,"[""1990s""]",S3.decades_reported,362 East 10th Street,,,address_only,,
S3:36,S3,36,Clit Club / Mother / Jackie 60,Clit Club / Mother / Jackie 60,[],scholarly_reconstruction,"NYC LGBT Historic Sites Master List; LPC HD DR; LGBT NYC Chapter, p11",single_source,[],,1990,2002,"[""1990s"", ""2000s""]",S3.decades_reported,859‐877 Washington Street,,,address_only,,
S3:37,S3,37,Club 181,Club 181,[],scholarly_reconstruction,Lisa Davis,single_source,[],,1948,1953,"[""1940s"", ""1950s""]",S3.decades_reported,181 2nd Ave,,,address_only,,
S3:38,S3,38,Club 82,Club 82,[],scholarly_reconstruction,Lisa Davis,single_source,[],,1953,1978,"[""1950s"", ""1960s"", ""1970s""]",S3.decades_reported,82 East 4th Street,,,address_only,,
S3:39,S3,39,Club Berlin,Club Berlin,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files; ""In Search of Homo Harlem: The Queer Issue"" Article by Kai Wright 6‐27‐2000",single_source,[],,,,"[""1990s""]",S3.decades_reported,1 West 125th Street,,,address_only,,
S3:40,S3,40,Clubhouse,Clubhouse,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,2005,2007,"[""2000s""]",S3.decades_reported,700 East 9th Street,,,address_only,,
S3:41,S3,41,Connie's Inn,Connie's Inn,[],scholarly_reconstruction,https://books.google.com/books?id=j74 GwY2WnekC&lpg=PT74&dq=%22Page% 20Three%22%20lesbian%20bar&pg=PT7 4#v=onepage&q=grapevine&f=false,single_source,[],,,,"[""1920s""]",S3.decades_reported,,,,address_only,,
S3:42,S3,42,"Crane Club, The (Shescape)","Crane Club, The (Shescape)",[],scholarly_reconstruction,Gwen Shockey,single_source,[],,1998,,"[""1990s""]",S3.decades_reported,408 Amsterdam Avenue at 80th Street,,,address_only,,
S3:43,S3,43,Crazy Nanny's,Crazy Nanny's,[],scholarly_reconstruction,flyers at LHA,single_source,[],,1991,2004,"[""1990s"", ""2000s""]",S3.decades_reported,21 7th Avenue South,,,address_only,,
S3:44,S3,44,Cruise Inn,Cruise Inn,[],scholarly_reconstruction,"LHA Bar Files ‐ listing in 1977 LIB
magazine",single_source,[],,1977,,"[""1970s""]",S3.decades_reported,46‐19 30th Avenue,,,address_only,,
S3:45,S3,45,Cubby Hole,Cubby Hole,[],scholarly_reconstruction,Winter 1983 Gaia's Guide; among others,single_source,[],,1983,1990,"[""1980s""]",S3.decades_reported,438 Hudson Street,,,address_only,,
S3:46,S3,46,Cubbyhole,Cubbyhole,[],scholarly_reconstruction,Various ‐ see entry,single_source,[],,1994,,"[""1990s"", ""2000s"", ""2010s""]",S3.decades_reported,281 West 12th Street,,,address_only,,
S3:47,S3,47,"Dalloway, The","Dalloway, The",[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/
2015/03/the‐dalloway.html",single_source,[],,2012,2013,"[""2010s""]",S3.decades_reported,525 Broome Street,,,address_only,,
S3:48,S3,48,Darwin's,Darwin's,[],scholarly_reconstruction,Lesbian Herstory Subject Files‐ African Ancestral Lesbians‐ History; Dinah Publication March 1977,single_source,[],,1977,,"[""1970s""]",S3.decades_reported,214 West 4th Street,,,address_only,,
S3:49,S3,49,Deja Vu,Deja Vu,[],scholarly_reconstruction,"Unknown guidebook from LHA ‐ listed as
later iteration of Kooky's",single_source,[],,,,[],S3.decades_missing,149 West 14th Street,,,address_only,,
S3:50,S3,50,Disco Loft Party,Disco Loft Party,[],scholarly_reconstruction,"1989, 90/91, and 91/92 Gaia's Guide (LGBTQ Center Archive)",single_source,[],,1989,1992,"[""1980s"", ""1990s""]",S3.decades_reported,341 West 38th Street,,,address_only,,
S3:51,S3,51,Discotheque (Shescape),Discotheque (Shescape),[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,"17 West 19th Street between 5th
and 6th Avenues",,,address_only,,
S3:52,S3,52,DT's Fat Cat,DT's Fat Cat,[],scholarly_reconstruction,"1989, 90/91, 91/92 Gaia's Guide (LGBTQ Center Archive); interview with cubbyhole owner",single_source,[],,1987,1993,"[""1980s"", ""1990s""]",S3.decades_reported,281 West 12th Street (at West 4th St),,,address_only,,
S3:53,S3,53,"Dollar, The","Dollar, The",[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,"[""1970s""]",S3.decades_reported,South Side Houston Street,,,address_only,,
S3:54,S3,54,"Dollar, The","Dollar, The",[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,"[""1970s""]",S3.decades_reported,South Side Houston Street,,,address_only,,
S3:55,S3,55,Down Under,Down Under,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_reported,40 East 58th Street,,,address_only,,
S3:56,S3,56,"Duchess, The","Duchess, The",[],scholarly_reconstruction,"Gaia's Guides, among other sources",single_source,[],,1972,1982,"[""1970s"", ""1980s""]",S3.decades_reported,70 Grove Street; 101 7th Avenue South,,,address_only,,
S3:57,S3,57,Duchess II,Duchess II,[],scholarly_reconstruction,Gaia's Guide 1989,single_source,[],,1989,1989,"[""1980s""]",S3.decades_reported,70 Grove Street; 101 7th Avenue South,,,address_only,,
S3:58,S3,58,Bar Name,Bar Name,[],scholarly_reconstruction,Primary Source,single_source,[],,,,[],S3.decades_missing,Address,,,address_only,,
S3:59,S3,59,Dug Out,Dug Out,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files‐ Bars; Lesbian History Project of New York's list of lesbian and gay bars, pre‐ 1970s bars, Source: Harriet Lane, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,"[""1930s"", ""1940s""]",S3.decades_reported,,,,address_only,,
S3:60,S3,60,"Edelweiss, Club","Edelweiss, Club",[],scholarly_reconstruction,1991/92 Gaia's Guide,single_source,[],,1991,1992,"[""1990s""]",S3.decades_reported,167 West 29th,,,address_only,,
S3:61,S3,61,Eden,Eden,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,432 Lafayette Street,,,address_only,,
S3:62,S3,62,El Café,El Café,[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/
2012/01/el‐cafe.html",single_source,[],,,,"[""1970s""]",S3.decades_reported,116 MacDougal Street,,,address_only,,
S3:63,S3,63,Electric Circus,Electric Circus,[],scholarly_reconstruction,"""was ELECTRIC CIRCUS"" in Winter 1983 Gaia's Guide",single_source,[],,,,"[""1980s""]",S3.decades_reported,100 5th Avenue,,,address_only,,
S3:64,S3,64,Elk's Rendezvous,Elk's Rendezvous,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files; ""In Search of Homo Harlem: The Queer Issue"" Article by Kai Wright 6‐27‐2000",single_source,[],,,,"[""1920s""]",S3.decades_reported,131st Street between Lenox and fifth avenue,,,address_only,,
S3:65,S3,65,Ernie's,Ernie's,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,"[""1930s"", ""1940s""]",S3.decades_reported,MacDougal Street,,,address_only,,
S3:66,S3,66,Ernie's Restaurant/Three Ring Circus,Ernie's Restaurant/Three Ring Circus,[],scholarly_reconstruction,https://lostwomynsspace.blogspot.com/ 2015/02/ernies‐restaurantthree‐ring‐ circus.html,single_source,[],,1940,1962,"[""1940s"", ""1950s"", ""1960s""]",S3.decades_reported,76 West 3rd Street,,,address_only,,
S3:67,S3,67,Escualita,Escualita,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,1965,2015,"[""1960s"", ""1970s"", ""1980s"", ""1990s"", ""2000s"", ""2010s""]",S3.decades_reported,301 West 39th Street,,,address_only,,
S3:68,S3,68,Eve Adams' Tearoom,Eve Adams' Tearoom,[],scholarly_reconstruction,https://www.nyclgbtsites.org/site/eve-addams- tearoom/; (among others),single_source,[],,1925,1926,"[""1920s""]",S3.decades_reported,129 MacDougal Street,,,address_only,,
S3:69,S3,69,"Roxy, The (Fem 2 Fem)","Roxy, The (Fem 2 Fem)",[],scholarly_reconstruction,Gwen Shockey,single_source,[],,1979,2007,"[""1970s"", ""1980s"", ""1990s"", ""2000s""]",S3.decades_reported,515 West 18th Street,,,address_only,,
S3:70,S3,70,"Flower Pot, The","Flower Pot, The",[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files; The Village Voice, July 1, 1981",single_source,[],,,,"[""1920s""]",S3.decades_reported,Corner of Gay and Christopher Street,,,address_only,,
S3:71,S3,71,Foxy Lady,Foxy Lady,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses); same address as ""La Chatte""",single_source,[],,,,"[""1970s""]",S3.decades_reported,232 Park Avenue,,,address_only,,
S3:72,S3,72,Garbo's,Garbo's,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:73,S3,73,Geraldine's,Geraldine's,[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,"[""1970s""]",S3.decades_reported,50's somewhere,,,address_only,,
S3:74,S3,74,Gianni's,Gianni's,[],scholarly_reconstruction,Various ‐ see entry,single_source,[],,1966,1975,"[""1960s"", ""1970s""]",S3.decades_reported,53 West 19th Street,,,address_only,,
S3:75,S3,75,Ginger's Bar,Ginger's Bar,[],scholarly_reconstruction,Various ‐ see entry,single_source,[],,2000,,"[""2000s"", ""2010s""]",S3.decades_reported,363 5th Avenue,,,address_only,,
S3:76,S3,76,Girlsroom,Girlsroom,[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/2011/10/gir
lsroom.html",single_source,[],,2005,2005,"[""2000s""]",S3.decades_reported,210 Rivington Street,,,address_only,,
S3:77,S3,77,"Goddess, The","Goddess, The",[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,"[""1970s""]",S3.decades_reported,24 East 22nd Street,,,address_only,,
S3:78,S3,78,Grapevine,Grapevine,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,"[""1930s"", ""1940s""]",S3.decades_reported,Broadway between 157th and 158th Street,,,address_only,,
S3:79,S3,79,Grapevine,Grapevine,[],scholarly_reconstruction,https://books.google.com/books?id=j74 GwY2WnekC&lpg=PT74&dq=%22Page% 20Three%22%20lesbian%20bar&pg=PT7 4#v=onepage&q=grapevine&f=false,single_source,[],,,,"[""1950s""]",S3.decades_reported,off of 7th Ave,,,address_only,,
S3:80,S3,80,Bar Name,Bar Name,[],scholarly_reconstruction,Primary Source,single_source,[],,,,[],S3.decades_missing,Address,,,address_only,,
S3:81,S3,81,"Grapevine, The","Grapevine, The",[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Joan Nestle, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,"[""1970s""]",S3.decades_reported,8th Street and 2nd Avenue,,,address_only,,
S3:82,S3,82,"Grove Café, The","Grove Café, The",[],scholarly_reconstruction,http://lostwomynsspace.blogspot.com/2013/0 2/duchess.html; Gaia's Guides,single_source,[],,1983,1988,"[""1980s""]",S3.decades_reported,70 Grove street; 101 7th Avenue South,,,address_only,,
S3:83,S3,83,"Grove Club, The","Grove Club, The",[],scholarly_reconstruction,"Gaia's Guides, among other sources",single_source,[],,1990,1991,"[""1990s""]",S3.decades_reported,70 Grove street; 101 7th Avenue South,,,address_only,,
S3:84,S3,84,Harry's Back East,Harry's Back East,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:85,S3,85,Hatfield's,Hatfield's,[],scholarly_reconstruction,"1989, 0/91, and 91/92 Gaia's Guide (LGBTQ Center Archive)",single_source,[],,1989,1992,"[""1980s"", ""1990s""]",S3.decades_reported,126‐10 Queens Boulevard (corner 83rd Ave),,,address_only,,
S3:86,S3,86,Heaven,Heaven,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,579 6th Avenue at 16th Street,,,address_only,,
S3:87,S3,87,Henrietta Hudson,Henrietta Hudson,[],scholarly_reconstruction,Various ‐ see entry,single_source,[],,1991,,"[""1990s""]",S3.decades_reported,438 Hudson Street,,,address_only,,
S3:88,S3,88,Her Bar,Her Bar,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,113 Jane Street,,,address_only,,
S3:89,S3,89,Her/She Bar,Her/She Bar,[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,"[""1990s""]",S3.decades_reported,229 West 28th Street at 7th Avenue,,,address_only,,
S3:90,S3,90,Hers and Hers,Hers and Hers,[],scholarly_reconstruction,Gwen Shockey,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:91,S3,91,Hilltop,Hilltop,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other  Black Woman""; Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Harriet Lane, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses)",single_source,[],,,,"[""1930s"", ""1940s""]",S3.decades_reported,Around 155th Street and Fredrick Douglas Boulevard,,,address_only,,
S3:92,S3,92,Hollings Nightclub (W.O.W. Bar NYC parties),Hollings Nightclub (W.O.W. Bar NYC parties),[],scholarly_reconstruction,Gwen Shockey,single_source,[],,1954,1995,"[""1950s"", ""1960s"", ""1970s"", ""1980s"", ""1990s""]",S3.decades_reported,565 West 23rd Street,,,address_only,,
S3:93,S3,93,Hot Rabbit at Boots and Saddle,Hot Rabbit at Boots and Saddle,[],scholarly_reconstruction,Gwen Shockey; https://www.hotrabbit.com/about/,single_source,[],,2016,2018,"[""2010s""]",S3.decades_reported,100A 7th Avenue South,,,address_only,,
S3:94,S3,94,Hot Rabbit at Drom,Hot Rabbit at Drom,[],scholarly_reconstruction,Gwen Shockey; https://www.hotrabbit.com/about/,single_source,[],,2018,,"[""2010s""]",S3.decades_reported,85 Avenue A,,,address_only,,
S3:95,S3,95,Hot Rabbit at Heather's Bar,Hot Rabbit at Heather's Bar,[],scholarly_reconstruction,Gwen Shockey; https://www.hotrabbit.com/about/,single_source,[],,2005,2012,"[""2010s""]",S3.decades_reported,506 East 13th Street,,,address_only,,
S3:96,S3,96,Hot Rabbit at Monster,Hot Rabbit at Monster,[],scholarly_reconstruction,Gwen Shockey; https://www.hotrabbit.com/about/,single_source,[],,2014,2016,"[""2010s""]",S3.decades_reported,80 Grove Street,,,address_only,,
S3:97,S3,97,Hot Rabbit at Nowhere Bar,Hot Rabbit at Nowhere Bar,[],scholarly_reconstruction,Gwen Shockey; https://www.hotrabbit.com/about/,single_source,[],,2012,2014,"[""2010s""]",S3.decades_reported,322 East 14th Street,,,address_only,,
S3:98,S3,98,Howdy Club,Howdy Club,[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,"[""1930s"", ""1940s""]",S3.decades_reported,47 West 3rd Street,,,address_only,,
S3:99,S3,99,Ice Palace 57,Ice Palace 57,[],scholarly_reconstruction,"https://www.facebook.com/pg/Ice‐ Palace‐57‐ 1379582025683451/about/?ref=page_in
ternal",single_source,[],,,,[],S3.decades_missing,57 West 57th Street,,,address_only,,
S3:100,S3,100,Indulgence at Casa La Femme,Indulgence at Casa La Femme,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,1993,,"[""1990s""]",S3.decades_derived_from_bounds,"150 Wooster Street, New York, NY",,,address_only,,
S3:101,S3,101,Industria,Industria,[],scholarly_reconstruction,,single_source,[],,1995,,"[""1990s""]",S3.decades_derived_from_bounds,"775 Washington Street, New York,
NY",,,address_only,,
S3:102,S3,102,Jimmy Kelly's,Jimmy Kelly's,[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,[],S3.decades_missing,181 Sullivan Street,,,address_only,,
S3:103,S3,103,Julie's Lounge,Julie's Lounge,[],scholarly_reconstruction,"https://lostwomynsspace.blogspot.com/
2014/12/julies‐lounge.html",single_source,[],,,,[],S3.decades_missing,"204 East 58th Street, and later
305 East 53rd Street",,,address_only,,
S3:104,S3,104,Kelly's,Kelly's,[],scholarly_reconstruction,Kathy Wakeham and Gaia's Guides,single_source,[],,,,[],S3.decades_missing,"46 Bedford Street (NE corner); some other addresses too ‐ see
doc",,,address_only,,
S3:105,S3,105,Kitten Klub,Kitten Klub,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,277 Bleeker Street,,,address_only,,
S3:106,S3,106,Kitty Glitter at Liquids,Kitty Glitter at Liquids,[],scholarly_reconstruction,Wanda Acosta,single_source,[],,,,[],S3.decades_missing,"266 East 10th Street, New York,
NY",,,address_only,,
S3:107,S3,107,Kooky's Cocktail Lounge,Kooky's Cocktail Lounge,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,149 West 14th Street,,,address_only,,
S3:108,S3,108,L Bar,L Bar,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,Broadway between West 145th and West 146th Street,,,address_only,,
S3:109,S3,109,La Chatte,La Chatte,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses); same address as ""Foxy Lady""",single_source,[],,,,[],S3.decades_missing,232 Park Avenue,,,address_only,,
S3:110,S3,110,La Femme/Nitelife,La Femme/Nitelife,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, 1970s bars, Source: Georgia Brooks, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,85 Washington Place,,,address_only,,
S3:111,S3,111,La Palma,La Palma,[],scholarly_reconstruction,1973 Gayellow Pages,single_source,[],,1973,,"[""1970s""]",S3.decades_derived_from_bounds,"370 Myrtle Avenue, Brooklyn, NY",,,address_only,,
S3:112,S3,112,Lady Cunard's,Lady Cunard's,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other
Black Woman""",single_source,[],,,,[],S3.decades_missing,143rd Street between Lennox Avenue and Seventh Avenue,,,address_only,,
S3:113,S3,113,"Laurel, The","Laurel, The",[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Joan Nestle, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses)",single_source,[],,,,[],S3.decades_missing,Van Dam Street,,,address_only,,
S3:114,S3,114,Le Trianon,Le Trianon,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,76 East 13th Street,,,address_only,,
S3:115,S3,115,Lee's Mardi Gras,Lee's Mardi Gras,[],scholarly_reconstruction,,single_source,[],,1969,,"[""1960s""]",S3.decades_derived_from_bounds,400 West 14th Street,,,address_only,,
S3:116,S3,116,Lenny's Hideaway,Lenny's Hideaway,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,West 4th?,,,address_only,,
S3:117,S3,117,Leopard Safari,Leopard Safari,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:118,S3,118,Lesbo‐a‐go‐go at the Stonewall Inn,Lesbo‐a‐go‐go at the Stonewall Inn,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"53 Christopher Street, New York,
NY",,,address_only,,
S3:119,S3,119,"Lib, The","Lib, The",[],scholarly_reconstruction,"Karla Jay and Kathy Wakeham; entry in Gay Insider, p. 513",single_source,[],,,,[],S3.decades_missing,305 E 45th Street (between 1st and 2nd Avenues),,,address_only,,
S3:120,S3,120,Liberty Hall,Liberty Hall,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,208 Richmond Ave,,,address_only,,
S3:121,S3,121,Limelight,Limelight,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,656‐662 Avenue of the Americas (Sixth Avenue),,,address_only,,
S3:122,S3,122,"Little Club, The","Little Club, The",[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:123,S3,123,Lost and Found,Lost and Found,[],scholarly_reconstruction,Winter 1983 Gaia's Guide,single_source,[],,1983,,"[""1980s""]",S3.decades_derived_from_bounds,Lexington at 38th,,,address_only,,
S3:124,S3,124,Louis' Luncheon,Louis' Luncheon,[],scholarly_reconstruction,George Chauncey,single_source,[],,,,[],S3.decades_missing,"116 MacDougal Street, New York, NY",,,address_only,,
S3:125,S3,125,Louis's Restaurant,Louis's Restaurant,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files; The Village Voice, July 1, 1981",single_source,[],,,,[],S3.decades_missing,West 49th Street (between 5th and 6th Avenue),,,address_only,,
S3:126,S3,126,"Love Cage, The","Love Cage, The",[],scholarly_reconstruction,Kathy Wakeham,single_source,[],,,,[],S3.decades_missing,3rd Street near 6th Avenue,,,address_only,,
S3:127,S3,127,Lover Girl,Lover Girl,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"28 East 23rd Street at Madison
Avenue",,,address_only,,
S3:128,S3,128,L's,L's,[],scholarly_reconstruction,https://lostwomynsspace.blogspot.com/ 2015/07/ls.html,single_source,[],,,,[],S3.decades_missing,MacDougal Street,,,address_only,,
S3:129,S3,129,Lucky's,Lucky's,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:130,S3,130,Lucky's Rendezvous,Lucky's Rendezvous,[],scholarly_reconstruction,"""In Search of Homo Harlem: The Queer Issue"" Article by Kai Wright 6‐27‐2000 [LHA]; also mentioned in http://ebookcentral.proquest.com/lib/co lumbia/detail.action?docID=605905,
(WWII book)  p  116",single_source,[],,,,[],S3.decades_missing,corner of St. Nicholas Avenue and 148th Street,,,address_only,,
S3:131,S3,131,Lulu Belle's,Lulu Belle's,[],scholarly_reconstruction,https://books.google.com/books?id=j74 GwY2WnekC&lpg=PT74&dq=%22Page% 20Three%22%20lesbian%20bar&pg=PT7 4#v=onepage&q=grapevine&f=false,single_source,[],,,,[],S3.decades_missing,,,,address_only,,
S3:132,S3,132,MacDougal's Tavern,MacDougal's Tavern,[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,[],S3.decades_missing,"West 3rd Street and MacDougal
Street",,,address_only,,
S3:133,S3,133,Mad Hatter,Mad Hatter,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"150 West 4th Street, New York, NY",,,address_only,,
S3:134,S3,134,"Madison Mansion, The","Madison Mansion, The",[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"29 East 32nd Street between
Madison and Park Avenues",,,address_only,,
S3:135,S3,135,"Magic Night Tea Dances at
Sanctuary","Magic Night Tea Dances at
Sanctuary",[],scholarly_reconstruction,,single_source,[],,1988,,"[""1980s""]",S3.decades_derived_from_bounds,"41 West 8th Street, New York, NY",,,address_only,,
S3:136,S3,136,Mahogany,Mahogany,[],scholarly_reconstruction,"Map of Harlem Night Spots Frequented by African American Lesbians in the 1930s and 1940s ‐ From ""The Other  Black Woman""; Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Harriet Lane, List made in February 1981 (also has list of bars pre 1970 with general dates but no addresses)",single_source,[],,,,[],S3.decades_missing,Between Seventh and Lenox between 131 and 132nd Street,,,address_only,,
S3:137,S3,137,Mars,Mars,[],scholarly_reconstruction,"LHA Bar Files ‐ green star (1st folder, not digitized)",single_source,[],,,,[],S3.decades_missing,13th Street and West Side Highway,,,address_only,,
S3:138,S3,138,Mary Angela's,Mary Angela's,[],scholarly_reconstruction,"Lesbian Herstory Archives Subject Files‐ Bars; Lesbian History Project of New York's list of lesbian and gay bars, pre‐ 1970s bars, Source: Joan Nestle , List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,"7th Avenue, Manhattan",,,address_only,,
S3:139,S3,139,Mary Archer's,Mary Archer's,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,146th Street Between Frederick Douglas Boulevard and Seventh Avenue,,,address_only,,
S3:140,S3,140,Mayfair,Mayfair,[],scholarly_reconstruction,1979 Gaia's Guide (LGBTQ Center Archive),single_source,[],,1979,,"[""1970s""]",S3.decades_derived_from_bounds,3 Hyett Street,,,address_only,,
S3:141,S3,141,Meow Mix,Meow Mix,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"269 East Houston, New York, NY",,,address_only,,
S3:142,S3,142,Misster at The Woods,Misster at The Woods,[],scholarly_reconstruction,,single_source,[],,,,[],S3.decades_missing,"48 South 4th Street, Brooklyn, NY",,,address_only,,
S3:143,S3,143,Mona's,Mona's,[],scholarly_reconstruction,"Lesbian History Project of New York's list of lesbian and gay bars, pre‐1970s bars, Source: Barbara Bradley, List made in February 1981 (also has list of bars pre 1970 with general dates but no
addresses)",single_source,[],,,,[],S3.decades_missing,"135 West 3rd Street, New York, NY",,,address_only,,
S3:144,S3,144,Moroccan Village,Moroccan Village,[],scholarly_reconstruction,Lisa Davis,single_source,[],,,,[],S3.decades_missing,23 W 8th Street,,,address_only,,
S3:145,S3,145,Mother Courage,Mother Courage,[],scholarly_reconstruction,"Lisa Davis and https://shortcutsamerica.com/2016/01/ 05/my‐failed‐encounter‐with‐the‐first‐ feminist‐restaurant‐in‐america‐with‐a‐ short‐history‐of‐mother‐courage‐
restaurant‐1972‐1977/",single_source,[],,,,[],S3.decades_missing,344 W 11th Street,,,address_only,,
